VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
097.049.04.2021,1108543002,4054783543496,315-0762,,,
097.049.04.2022,1108543002,4054783543496,315-0762,,,
097.049.04.2023,1108543002,4054783543496,315-0762,,,
038.382.01.2023,1108543001,4054783543489,315-0760,,,
097.049.04.2020,1108543001,4054783543489,315-0760,,,
097.049.04.2021,1108543001,4054783543489,315-0760,,,
097.049.04.2022,1108543001,4054783543489,315-0760,,,
097.049.04.2023,1108543001,4054783543489,315-0760,,,
038.382.01.2024,1108543001,4054783543489,315-0760,,,
038.369.01.2020,1108520001,4054783033447,256-036,,,
038.369.01.2021,1108520001,4054783033447,256-036,,,
038.369.01.2022,1108520001,4054783033447,256-036,,,
038.370.01.2019,1108520001,4054783033447,256-036,,,
049.023.02.2023,1108520001,4054783033447,256-036,,,
049.207.02.2023,1108520001,4054783033447,256-036,,,
